id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km,diametre_moyen_km,distance_lunaire
3735181,(2015 VO142),False,0.004411182,0.0098637028,10262.7201692301,21544787.50771913,0.0071374424,56.04783430728181
3843622,(2019 QU2),False,0.0960627415,0.2148028201,71197.0633518217,15199161.768141204,0.1554327808,39.539962976433934
54132075,(2021 FS),False,0.0068953287,0.0154184238,20340.4660883036,41993988.89594037,0.01115687625,109.2455486366815
54310914,(2022 SK37),False,0.061738344,0.1380511341,22459.0568720377,24252783.84080525,0.09989473905,63.09256982519576
54329621,(2022 WX5),False,0.02658,0.0594346868,19601.8843690065,62638450.64505128,0.043007343399999995,162.9512243627765
54340431,(2023 BV7),False,0.0227276732,0.0508206223,26275.290566601,69702013.9310719,0.03677414775,181.32677921714856
54524973,(2025 FS10),False,0.0282198679,0.063101543,23209.6647566799,21610841.08587701,0.04566070545,56.21966983838972
54546408,(2025 SA2),False,0.0106305314,0.023770591,25423.5426202895,5859432.048726654,0.0172005612,15.243059439975687
54546623,(2025 SW3),False,0.0197949759,0.0442629117,29215.3500350336,8098050.179699714,0.0320289438,21.06672783480675
54547381,(2025 ST7),False,0.0136318556,0.0304817558,37219.6940192334,4090575.060494285,0.0220568057,10.641454371733312
54548208,(2025 SS14),False,0.0211132445,0.0472106499,40067.5866950038,5984029.197491189,0.0341619472,15.567193541860535
3092339,(2001 SQ263),False,0.0832827346,0.1862258558,43274.3037270581,18321939.169423703,0.1347542952,47.66373353127914
3467261,(2009 SL2),False,0.0921626549,0.2060819612,72675.3141819688,55651517.40187902,0.14912230804999999,144.77501925566864
3520758,(2010 HX107),False,0.0520660914,0.1164233197,42994.7535259188,58774835.53962242,0.08424470554999999,152.9001965130656
3836314,(2018 WX1),False,0.0394961694,0.0883161196,29720.2732466997,66616228.91156556,0.06390614450000001,173.29924274600822
54110086,(2021 CB2),False,0.0242412481,0.0542050786,30963.6219404276,51663070.56326569,0.03922316335,134.3992470428348
54217963,(2021 VA6),False,0.0045139316,0.010093458,52801.5473816497,48121744.09743619,0.0073036948,125.18663917127
54230077,(2021 XC6),False,0.0058150704,0.0130028927,83510.5455059792,71354486.82824083,0.009408981549999999,185.62561609844127
54308062,(2022 SY11),False,0.0347180222,0.0776318577,73264.6138080967,54905909.85940644,0.05617493995,142.83535343237887
54379927,(2023 RJ),False,0.0309424699,0.069189466,66850.0615399932,22783817.923472643,0.05006596795,59.271118427348185
54386824,(2023 RA35),False,0.0366906138,0.0820427065,31722.1013611998,50971994.51116444,0.05936666015,132.6014425368482
54393981,(2023 TQ15),False,0.0177237239,0.0396314515,11247.3527520042,67455247.12932101,0.0286775877,175.48191240718265
54412460,(2023 XH),False,0.0122054832,0.0272922901,19600.1987915477,34225203.65803023,0.019748886650000002,89.03538932890278
54542536,(2025 QK9),False,0.040230458,0.0899580388,30295.2497655306,1595311.491202769,0.0650942484,4.150133952140398
54543086,(2025 QP13),False,0.0540200494,0.1207925025,46532.3830686439,14970418.830862178,0.08740627595,38.94489810317944
54544995,(2025 RD2),False,0.0109283596,0.0244365549,22042.2298489881,1122719.433169133,0.01768245725,2.92070612166788
54545152,(2025 RZ2),False,0.0176422908,0.0394493615,68385.0700071122,203154.386173184,0.028545826150000002,0.5284973625733195
54545785,(2025 SU),False,0.0054519891,0.0121910182,36952.5935111418,267414.255950193,0.00882150365,0.6956666387882231
54546138,(2025 SQ1),False,0.0204434871,0.0457130269,37985.6224815073,11945578.891529383,0.033078257,31.075907626247094
54546410,(2025 SG2),False,0.0194336768,0.0434550225,31902.1029870889,6004486.062942848,0.03144434965,15.620411193919999
54546402,(2025 SX1),False,0.0058959661,0.013183781,39107.1839169193,125564.343873446,0.009539873550000001,0.32665021819314777
54547727,(2025 SB9),False,0.0025150984,0.0056239309,37262.922326455,670296.758360377,0.00406951465,1.743748070656548
54548201,(2025 SJ12),False,0.0061738344,0.0138051134,48572.9136878818,1709152.403516434,0.0099894739,4.446286169397591
3467394,(2009 SG18),True,0.777239702,1.7379608086,123600.5148535326,17071549.06933131,1.2576002553,44.41089768296387
3831725,(2018 TS4),False,0.0080270317,0.0179489885,35265.7166169033,39846277.590780415,0.012988010099999999,103.65837042346622
3836201,(2018 VL7),False,0.1748054532,0.3908768761,31465.9630568958,26464277.09542693,0.28284116465,68.84567402556434
54016324,(2020 FN3),False,0.0353634784,0.0790751417,16087.7675323374,21758513.82576734,0.05721931005,56.603834094087766
54175298,(2021 OC1),False,0.0110294785,0.0246626636,58376.3616613678,36477484.80182698,0.01784607105,94.89460146156864
54202331,(2021 TC1),False,0.0227276732,0.0508206223,17322.705189346,25270248.695967022,0.03677414775,65.73946070751046
54384760,(2023 SZ),False,0.0178055329,0.039814382,23822.5261423509,20571612.85226593,0.02880995745,53.51616246687287
54391019,(2023 TP1),False,0.0308003021,0.0688715693,81053.9642125544,66927584.92386553,0.0498359357,174.10922196635153
54544999,(2025 RJ2),False,0.0028612445,0.0063979373,19540.3974730749,301283.393235637,0.0046295909,0.7837757368252783
54545165,(2025 RP3),False,0.0030377706,0.0067926616,38820.5399679142,121308.119914289,0.0049152161000000005,0.31557783536495576
54546136,(2025 SP1),False,0.0375452479,0.0839537266,124929.7832143822,14282074.735062871,0.06074948725,37.15420066353504
54545766,(2025 RA6),False,0.010388551,0.0232295062,25322.72683998,5691359.844087383,0.016809028599999998,14.805826857667489
54545781,(2025 SR),False,0.021505769,0.0480883614,51948.7307658914,6770491.993059706,0.034797065200000005,17.613142541778632
54546477,(2025 SC3),False,0.0086011194,0.0192326877,45138.2076725767,1311285.558652462,0.01391690355,3.411252754038663
54547733,(2025 SW10),True,0.2130860292,0.4764748465,77375.5814720837,27838025.89831706,0.34478043785,72.41942221206311
2162117,162117 (1998 SD15),False,0.4135756649,0.9247833005,61938.8210369362,20499212.27031777,0.6691794826999999,53.32781547949472
3607823,(2012 QL14),False,0.0337718597,0.0755161741,45624.2199087373,30160436.264641978,0.054644016899999995,78.4610724886628
3727041,(2015 RQ35),False,0.0366906138,0.0820427065,55921.3212914248,66354229.47019831,0.05936666015,172.6176625135232
3788124,(2017 UD8),False,0.0411675457,0.0920534307,47429.7062280966,66822592.42636662,0.0666104882,173.83608851812335
54276727,(2022 HV2),False,0.0595052079,0.1330576898,81308.9517648602,58175679.44994906,0.09628144884999999,151.34151781984667
54307200,(2022 SX7),False,0.0406027058,0.0907904103,46921.0228462289,73934058.05738549,0.06569655804999999,192.33625925438471
54322888,(2022 UV24),False,0.0925880583,0.2070331923,60592.5762444184,21686954.31296389,0.1498106253,56.41767511176871
54341553,(2023 CO2),False,0.0230438467,0.0515276076,51885.144897057,59060141.28195058,0.037285727149999996,153.64240708103688
54385795,(2023 SA3),False,0.0504144434,0.1127301225,52133.0613582539,10640346.212294992,0.08157228295,27.68040117662589
54539575,(2025 OA17),False,0.0756057762,0.1690596552,31232.820993806,25244279.19388523,0.1223327157,65.67190216931641
54543106,(2025 QV16),False,0.0956213733,0.2138158908,58413.6318701441,26941167.81833544,0.15471863205,70.0862846470745
54544083,(2025 RS),False,0.0573528464,0.1282448632,65232.14595367,13249608.444854088,0.0927988548,34.46828419577026
54545006,(2025 QG39),False,0.0508809225,0.1137732014,21982.9399038608,15662654.057018908,0.08232706195,40.74571815041339
54545001,(2025 RL2),False,0.0167708462,0.0375007522,34783.840750911,216483.945344646,0.0271357992,0.5631736351317533
54545005,(2025 RP2),False,0.0178055329,0.039814382,27874.3373209981,4329049.623452765,0.02880995745,11.261835648940595
54545413,(2025 RW3),False,0.0095182033,0.0212833496,54362.3265165258,1597633.115507086,0.01540077645,4.15617355751063
54546471,(2025 SX2),False,0.0160899605,0.0359782453,23129.9526304968,1422508.702718358,0.0260341029,3.700594960245468
54546414,(2025 SL2),False,0.0206326484,0.0461360043,51796.7292768124,7054711.355655923,0.03338432635,18.352526939791684
54546404,(2025 SY1),False,0.00124324,0.0027799692,28266.4123009176,57210.848062183,0.0020116046,0.14883155063002862
54546406,(2025 SZ1),False,0.0135692229,0.0303417048,40394.0003800266,1247173.282133995,0.021955463850000002,3.244467435312162
54563479,(2025 WZ4),False,0.0922475789,0.2062718572,45014.8165083277,27134840.16791548,0.14925971805,70.59011490092476
2385605,385605 (2005 EJ225),True,0.4271249851,0.9550805015,78867.2331559361,27119893.35105081,0.6911027433,70.5512314023174
3454734,(2009 FX4),False,0.022108281,0.0494356193,25037.1978835906,66602225.36911039,0.035771950149999995,173.26281313504265
3772995,(2017 FX101),False,0.0223128464,0.0498930414,41947.4438828964,52160533.77581958,0.0361029439,135.69337610775125
3835873,(2018 VE),False,0.0060891262,0.0136157002,33415.9851802907,37175528.28496476,0.0098524132,96.71053143851395
3838859,(2019 DJ1),False,0.0116025908,0.0259441818,30738.7822616074,22825861.671806578,0.0187733863,59.38049342301399
3869331,(2019 SB6),False,0.0117099483,0.0261842403,19826.6014065396,25833246.337190542,0.0189470943,67.20407475856021
3989344,(2020 BZ14),False,0.0407901194,0.0912094798,15495.2858771064,49346262.57733312,0.0659997996,128.37217111689156
54326957,(2022 VM2),False,0.0188171989,0.042076536,5585.4291549809,40129989.12844712,0.030446867449999998,104.39643373685516
54327900,(2022 WL2),False,0.0086408204,0.0193214617,45866.7534464348,41652887.935234055,0.01398114105,108.35818921757038
54483147,(2024 SK3),False,0.0406027058,0.0907904103,77359.6124133113,26778033.166194454,0.06569655804999999,69.66189689436642
54539969,(2025 PJ1),False,0.1010543415,0.2259643771,42657.8504062658,4444932.726209374,0.1635093593,11.563300536444782
54541716,(2025 QT4),False,0.0287445144,0.0642746882,25288.0350180767,13984159.388272414,0.0465096013,36.37918675409057
54546137,(2025 SO1),False,0.021804944,0.0487573371,40940.8162570213,3699466.837959895,0.03528114055,9.624003220499207
54546141,(2025 ST1),False,0.0089239058,0.01995446,28970.9424891446,1866216.493771116,0.0144391829,4.854881617510707
54545771,(2025 RE6),False,0.0064055286,0.0143231974,48207.1997576484,2080642.705454125,0.010364363,5.41270214738326
54546472,(2025 SY2),False,0.0547715431,0.1224728936,41016.9714281064,11981769.712958291,0.08862221835,31.17005648532334
54546921,(2025 SC5),False,0.046190746,0.1032856481,46358.8234957861,1135734.043944884,0.07473819705,2.954563069575661
54546624,(2025 SX3),False,0.040978398,0.0916304836,45547.9235032889,10679297.06954604,0.0663044408,27.781730149703538
54546922,(2025 SD5),False,0.0091739206,0.0205135101,23479.2029354713,839016.646977813,0.01484371535,2.1826655748642376
54546910,(2025 SN4),False,0.0196134944,0.0438571068,38332.7160666286,720935.906631543,0.0317353006,1.875483628073733
54553935,(2025 TX13),False,0.0284809831,0.0636854144,24118.4106321459,21868401.569486894,0.04608319875,56.88970231396174
3714456,(2015 FU117),False,0.0345585074,0.0772751717,23794.671811191,13000368.75933126,0.05591683955,33.81989791709485
3761549,(2016 UJ31),True,0.3392774354,0.7586474087,64281.294662279,22635713.10005439,0.54896242205,58.885830125011424
3766591,(2017 BU),False,0.0241298697,0.0539560289,82545.2054148596,74631302.0745462,0.039042949300000004,194.150109455115
3799312,(2018 CW2),False,0.0196134944,0.0438571068,58917.4580226125,73271967.46026438,0.0317353006,190.61385915781577
3835876,(2018 VB),False,0.0167708462,0.0375007522,24306.1506395174,50165412.25318026,0.0271357992,130.50315362429828
3985572,(2020 AW2),False,0.0573528464,0.1282448632,25689.5171044425,73499456.87211132,0.0927988548,191.20566303879116
54203012,(2021 TV2),False,0.0407901194,0.0912094798,34212.9322024749,11439570.738399811,0.0659997996,29.759549267429268
54253541,(2022 EF4),False,0.0191670368,0.0428587972,28168.5026901917,71730316.73999041,0.031012917,186.6033213839501
54282205,(2022 LK1),False,0.0620233153,0.1386883492,49600.6107018066,8812367.502567781,0.10035583225,22.924993503037932
54374881,(2023 NY),False,0.0098754064,0.02208208,58813.0230942014,72786169.56049778,0.0159787432,189.35007690035843
54375851,(2023 OH2),False,0.0565659358,0.1264852778,45026.3789372293,72583965.61447206,0.09152560679999999,188.82405206678476
54384755,(2023 RN21),False,0.0269497646,0.0602615057,50835.940163356,51595662.75038963,0.04360563515,134.22388852858904
54469029,(2024 RD7),False,0.0728710415,0.1629446024,70927.9225711258,54515031.86799398,0.11790782194999999,141.81850121746612
54481754,(2024 SU1),False,0.0125474356,0.028056919,45019.3949841629,60738367.60203787,0.0203021773,158.0082403799112
54545417,(2025 RD4),False,0.0142087207,0.0317716653,69497.545919958,2433785.875821406,0.022990193,6.331388854894397
54545148,(2025 RX2),False,0.0370301078,0.0828018383,42589.9823120755,8146143.650936664,0.05991597305,21.191840923352405
54546411,(2025 SH2),False,0.0152951935,0.0342010925,51028.8912370645,4218904.421798941,0.024748143,10.975297663368732
54546130,(2025 SD1),False,0.0147419515,0.0329640056,21240.9268784761,7709329.599009672,0.02385297855,20.05548803072235
54546911,(2025 SQ4),False,0.0144728805,0.0323623447,30998.8416943472,985559.324558164,0.0234176126,2.5638900222636942
54547732,(2025 SV10),False,0.0244655496,0.0547066321,32793.685203387,11042700.245269611,0.03958609085,28.727107818079116
54546618,(2025 SN3),False,0.0973991073,0.217791025,35377.5393490962,29527531.68836533,0.15759506615,76.81459856494622
54553169,(2025 TT11),False,0.0234722638,0.0524855773,17761.6822768926,18274692.75124627,0.03797892055,47.540824014688525
2869984,869984 (2016 UJ31),True,0.3455850738,0.7727517171,64281.292646126,22635713.638606723,0.55916839545,58.88583152603206
2350523,350523 (2000 EA14),True,0.1557955241,0.3483693825,15939.8107343535,10550794.39910899,0.2520824533,27.447436001844405
3295789,(2005 UQ),False,0.0394961694,0.0883161196,29822.8086497574,10975238.726758229,0.06390614450000001,28.551609590942324
3559599,(2011 EO40),True,0.1123453177,0.2512117673,43801.3488384824,11555471.882659543,0.1817785425,30.061061089124724
3655971,(2014 AN51),False,0.21505769,0.4808836139,64721.9389641995,55771505.60482651,0.34797065195,145.087163384044
3736807,(2015 YA),False,0.0088014652,0.0196806745,33955.1199848699,41132945.24914674,0.01424106985,107.0055807730144
3748492,(2016 FW13),False,0.0033462237,0.0074823838,23279.1656688963,61322417.044482246,0.00541430375,159.52761978273216
3893213,(2019 VS5),False,0.0606114923,0.1355314169,95374.5769257037,72295149.94707882,0.0980714546,188.07271058032993
54075314,(2020 TJ8),False,0.0305179233,0.0682401509,9314.0261489584,52580115.90341765,0.0493790371,136.78490089338618
54276656,(2022 HK2),False,0.0342416731,0.0765667087,113112.5048329558,69329296.43292724,0.0554041909,180.3571707412259
54392428,(2023 TC5),False,0.0300992017,0.067303861,54915.0009456758,52912212.52344931,0.04870153135000001,137.6488359090773
54434347,(2024 GZ5),False,0.0023150212,0.0051765448,25979.9497423147,17764851.3172556,0.003745783,46.21449354124766
54541542,(2025 QA4),False,0.1087814834,0.2432427915,39720.83300447,11639013.526619362,0.17601213745,30.27839106820854
54545414,(2025 RX3),False,0.0128989683,0.02884297,40181.2859715242,5771222.771705392,0.02087096915,15.013586815050447
54545430,(2025 RX4),False,0.0309424699,0.069189466,35899.5537433792,1085046.081888737,0.05006596795,2.8227005252048305
54545416,(2025 RC4),False,0.0147419515,0.0329640056,35959.1628355727,3262172.382392972,0.02385297855,8.486400578545712
54546123,(2025 RX6),False,0.0244655496,0.0547066321,16430.4862041981,20103637.534098364,0.03958609085,52.29874488579179
54545787,(2025 SW),False,0.0686364759,0.1534758258,29085.2505271638,1599833.13170288,0.11105615085,4.1618968046380855
54545783,(2025 SS),False,0.0191670368,0.0428587972,31846.7318824939,1923452.893149495,0.031012917,5.0037796387864075
54546843,(2025 SB4),False,0.0167708462,0.0375007522,63302.60228229,1406474.099901769,0.0271357992,3.658881633459337
54546919,(2025 SA5),False,0.0163890951,0.0366471308,20545.4078477508,7590077.387663006,0.02651811295,19.745258552713334
54547728,(2025 SP10),False,0.0197040262,0.044059542,40849.4417883692,4804049.100169163,0.0318817841,12.497526275153911
54548203,(2025 SN12),False,0.0224158379,0.0501233372,42192.6606085964,10459420.453946812,0.036269587549999996,27.20973062941418
54550498,(2025 TJ),False,0.0235806068,0.0527278398,42215.3117810003,6172411.1081574,0.0381542233,16.05726094733975
54549116,(2025 SM22),False,0.0094744711,0.0211855615,51116.3650413695,1042710.303552773,0.015330016299999999,2.7125658260998255
54550510,(2025 SH38),False,0.0294140602,0.0657718381,15825.7591979433,22239563.264743343,0.047592949149999994,57.85526343585677
54551093,(2025 TW1),False,0.0251509837,0.0562393094,30090.8568242467,9857192.64128917,0.04069514655,25.643060981501485
54551739,(2025 TU2),False,0.02053785,0.0459240286,26074.1167568467,4618572.604535157,0.0332309393,12.015017181412999
3388408,(2007 TE71),False,0.0366906138,0.0820427065,38180.0337632867,33294953.014697623,0.05936666015,86.61538245238715
3581669,(2011 TX8),True,0.1058168859,0.2366137501,136354.7131427185,73006767.85118167,0.171215318,189.9239538272156
3791345,(2017 XV60),False,0.0183888672,0.0411187571,55420.7674167605,55099221.33404468,0.02975381215,143.33824488565213
3836092,(2018 VO3),False,0.0101054342,0.0225964377,23163.3022108243,47358109.74235244,0.01635093595,123.20007737344548
54051304,(2020 QO3),False,0.0421264611,0.0941976306,48081.6964651151,68162744.34513493,0.06816204584999999,177.3224358614332
54202334,(2021 TF1),False,0.0174805453,0.0390876876,49026.0091985222,63558397.555570185,0.02828411645,165.34442652333556
54271308,(2022 GT3),False,0.0175612318,0.0392681082,28406.7630607382,28642765.439658158,0.02841467,74.51291737684224
54543087,(2025 QS13),False,0.0578835257,0.1294314984,26661.7387484723,22749396.6503686,0.09365751205,59.18157297182258
54544090,(2025 RC1),False,0.0342416731,0.0765667087,12233.0345714514,23079542.783451624,0.0554041909,60.040433879946995
54545774,(2025 SK),False,0.0589596608,0.1318378096,46116.9602148938,24546059.035662983,0.0953987352,63.85551257976842
54546118,(2025 SX),False,0.0120935826,0.0270420729,18177.1045787744,5718697.194293526,0.01956782775,14.876943793687632
54546914,(2025 SU4),False,0.0011443397,0.0025588214,33051.0152255716,22380.873577303,0.00185158055,0.0582228761116103
54547724,(2025 SU7),False,0.001788772,0.0039998157,33782.1621996714,71974.5272144,0.00289429385,0.1872386243870968
54547730,(2025 SR10),False,0.012605352,0.0281864239,26289.7162633328,2090739.873528923,0.02039588795,5.438969494091891
54547363,(2025 SM6),False,0.0139493823,0.0311917671,51391.5488155116,1696678.140247123,0.0225705747,4.413834912193348
54548498,(2025 SD15),False,0.0213086029,0.0476474846,56826.0076353185,2457877.625438964,0.03447804375,6.394062501141946
54548504,(2025 SN15),False,0.0149470324,0.0334225806,45958.787585681,1035118.301408995,0.024184806500000003,2.692815560377198
54550569,(2025 TJ1),False,0.0334622374,0.0748238376,67403.5422985994,6162595.124239054,0.0541430375,16.03172508907142
54548502,(2025 SJ15),False,0.0305179233,0.0682401509,29473.1507986062,7777706.147852702,0.0493790371,20.233366669752087
54552554,(2025 TW4),False,0.040230458,0.0899580388,42612.896465383,9308822.530196384,0.0650942484,24.216499818408906
2482234,482234 (2011 CG71),False,0.0832827346,0.1862258558,26358.1936021092,74357598.948538,0.1347542952,193.4380825924506
3429819,(2008 TD2),False,0.0978486812,0.2187963027,25259.9433599409,10316120.355078071,0.15832249195,26.83694161050487
3744994,(2016 ED),False,0.0483676488,0.1081533507,64999.9787499821,54204197.06963288,0.07826049975,141.0098779126766
3827143,(2018 QT1),False,0.1010543415,0.2259643771,45547.7065768174,5032225.525274287,0.1635093593,13.091117391452359
3985571,(2020 AV2),False,1.5507970872,3.4676877062,34197.3987706808,53169998.73528524,2.5092423967,138.31945560688146
54132423,(2021 FT1),False,0.0334622374,0.0748238376,62824.2131133796,56849630.97509352,0.0541430375,147.89185997683018
54196855,(2021 RN16),False,0.0055278338,0.0123606121,31726.3485892137,3877110.553678358,0.00894422295,10.086135675542033
54203016,(2021 TZ2),False,0.0298232505,0.0666868155,37404.1390543625,11366728.842735153,0.048255032999999996,29.570054221475424
54297314,(2021 KA17),True,0.1102947845,0.2466266358,67939.1732335961,41175885.34303835,0.17846071015,107.11728757294055
54308092,(2022 SW12),True,0.1515496636,0.3388753497,63447.0421555904,5742247.998013164,0.24521250665,14.93821019254205
54376437,(2023 OY4),False,0.0234722638,0.0524855773,41393.2943387326,64673475.050826535,0.03797892055,168.24525247353418
54546459,(2025 SM2),False,0.0126635356,0.0283165265,47464.0095301286,2521892.528703848,0.02049003105,6.560594507554235
54546619,(2025 SP3),False,0.004904051,0.0109657914,44436.6575691995,410024.244884836,0.0079349212,1.066660366505817
54546620,(2025 SR3),False,0.0520660914,0.1164233197,86962.6757623885,6415172.39808073,0.08424470554999999,16.68879395962729
54546918,(2025 SZ4),False,0.0435065831,0.0972836774,61426.1482160677,1892040.915838588,0.07039513025000001,4.922062736312664
54548202,(2025 SL12),False,0.0183888672,0.0411187571,29319.5740605558,10201681.604796523,0.02975381215,26.539234143591372
54546915,(2025 SV4),False,0.0025855621,0.0057814927,26535.1364395879,229857.905163924,0.0041835273999999995,0.5979654140580749
54548200,(2025 SK12),False,0.004493192,0.0100470827,55176.5982364078,300466.095192466,0.00727013735,0.7816495712603173
54547354,(2025 SM5),False,0.0325502986,0.0727846803,51453.1562487034,4864518.503995473,0.05266748945,12.654834817886245
54547379,(2025 SR7),False,0.0166170902,0.0371569432,44462.6577344081,1388002.921777555,0.026887016700000002,3.610829661231933
54548505,(2025 SO15),False,0.0091317703,0.020419259,24030.4267685102,2868976.626301241,0.014775514649999998,7.463518798910616
54549115,(2025 SL22),False,0.0049266871,0.0110164072,17192.1181273267,1273902.337481144,0.007971547150000001,3.3140019185253484
3143095,(2002 VU114),False,0.0732073989,0.1636967205,29409.5913476974,66046077.545078,0.1184520597,171.81601858761186
3335049,(2006 KN89),True,0.1338304618,0.2992540101,36745.4075067792,21483141.860720366,0.21654223595,55.88746581873144
3546703,(2010 SE),False,0.0350392641,0.0783501764,40771.1460487424,18159162.624663923,0.05669472025,47.240277379458696
3612169,(2012 UV9),False,0.06259721,0.1399716167,30774.5601210303,6224849.335372973,0.10128441334999999,16.193676730939057
3803760,(2018 GC5),False,0.0160160338,0.0358129403,24776.1215580478,59612634.44497865,0.025914487049999997,155.07969418568848
54130503,(2021 ED2),False,0.004770402,0.0106669431,60513.460990852,70365171.17596589,0.00771867255,183.05195415183636
54265773,(2022 FX1),False,0.0185590173,0.0414992243,39237.4756657476,21287231.25772896,0.0300291208,55.37781284528866
54419490,(2024 AV1),False,0.191670368,0.428587972,38784.089521696,24046177.02002842,0.31012917,62.55509110309162
54490515,(2024 TL10),False,0.0318093633,0.0711278987,14648.0264967853,14448145.095804738,0.051468631,37.58622553539214
54537807,(2025 MK91),False,0.1063053145,0.2377059096,48568.4392906598,24261058.48794941,0.17200561204999998,63.11409596240741
54545164,(2025 RO3),False,0.0252670754,0.0564988982,60548.3013912829,3494813.570888033,0.0408829868,9.091606583995924
54546133,(2025 RL7),False,0.0180532326,0.0403682552,54022.5481711,7925427.013377812,0.029210743900000002,20.61765612221075
54546134,(2025 SM1),False,0.0360209346,0.0805452583,57930.9247195855,10653431.014391348,0.05828309645,27.71444072422307
54546846,(2025 SF4),False,0.0310852938,0.0695088301,29519.0173862029,6285650.322878138,0.05029706195,16.351847874292762
54547378,(2025 SQ7),False,0.0303777061,0.0679266159,55410.6340450548,18499846.042755283,0.049152161,48.12655057948825
54547360,(2025 SV5),False,0.0055024357,0.0123038203,54533.3574614155,663857.811719198,0.008903128,1.7269974290301717
54546909,(2025 SG4),False,0.0268259417,0.0599846292,37278.4992967861,7123079.99077163,0.04340528545,18.530384991601533
54547358,(2025 ST5),False,0.0213086029,0.0476474846,46743.5862635533,5360054.118074843,0.03447804375,13.943949318613015
54546615,(2025 SK3),False,0.0102460147,0.0229107855,30993.5162702749,2552368.39734323,0.0165784001,6.639876163744095
54546913,(2025 ST4),False,0.0042126461,0.0094197631,42245.7620104512,86971.190089355,0.0068162046,0.2262517952376561
54549683,(2025 SB29),False,0.0198863453,0.04446722,27777.9135194671,4610054.127822682,0.03217678265,11.992856732108955
54549114,(2025 SK22),False,0.0142087207,0.0317716653,29220.3237219704,3767811.806692568,0.022990193,9.80179970523561
54549685,(2025 SD29),False,0.0232570687,0.0520043867,31149.742508903,13008208.555386906,0.037630727700000005,33.84029280797842
2152664,152664 (1998 FW4),True,0.3051792326,0.6824015094,66983.1474505028,3852719.354004421,0.493790371,10.022683022904321
54214066,(2021 UK6),False,0.0260948603,0.0583498816,71316.444093188,60303062.1548711,0.042222370950000004,156.87581205741702
54248647,(2022 DO4),False,0.009830033,0.0219806221,68387.7290360339,46809179.8509899,0.01590532755,121.77205996615479
54305651,(2022 SK4),False,0.0022623249,0.0050587123,80349.6671074073,61662023.32799003,0.0036605186,160.41109086365773
54308051,(2022 SL11),False,0.0268259417,0.0599846292,45680.1322303321,15564775.057916798,0.04340528545,40.49109016107388
54381677,(2023 RG5),False,0.1350687798,0.3020229733,100545.4647173664,59121618.40694878,0.21854587655000002,153.80233716688028
54391018,(2023 TO1),False,0.0337718597,0.0755161741,55964.220857834,19072140.174333785,0.054644016899999995,49.61534904873513
54539479,(2025 OS12),False,0.100590039,0.2249261651,36860.829559317,28037188.923559923,0.16275810205,72.93753622153986
54539493,(2025 OD13),False,0.1108038821,0.2477650126,37428.3874312268,7839278.59661367,0.17928444735,20.39354473624784
54545425,(2025 RT4),False,0.0382432662,0.0855145429,24825.5637133577,21613239.199572258,0.06187890455,56.22590842760733
54545420,(2025 RH4),False,0.0378926498,0.0847305409,62067.9291811931,6820969.994505308,0.06131159535,17.744458882688104
54545775,(2025 SL),False,0.0295498293,0.0660754271,34192.7156017153,7863982.29127825,0.0478126282,20.45781033110887
54546842,(2025 SC4),False,0.0167708462,0.0375007522,19698.1702571515,7379042.499853749,0.0271357992,19.196260405446797
54549677,(2025 TA),False,0.0130784109,0.0292442157,31038.3056819079,2611343.138930796,0.021161313299999998,6.793296407208107
54548705,(2025 SP20),False,0.0089239058,0.01995446,39249.7821310712,1912928.653075421,0.0144391829,4.976401282714415
54550501,(2025 TK),False,0.0131994239,0.0295148091,42324.1492800398,1460883.099537148,0.021357116500000002,3.80042429640257
54550515,(2025 TT),False,0.0156514644,0.0349977383,48261.3278269748,10635137.498697544,0.025324601349999996,27.66685093313617
54550512,(2025 TR),False,0.0053034072,0.0118587791,48758.2746400048,1094233.904350953,0.00858109315,2.8466022485716778
54550503,(2025 TM),False,0.04411182,0.0986370281,71001.887868203,18401562.50109312,0.07137442405,47.870870190148594
3388395,(2007 TR68),False,0.0175612318,0.0392681082,25620.392354609,17557806.18967946,0.02841467,45.675874582933034
3557843,(2011 DV),True,0.1847374636,0.4130855266,22000.6373401554,22164403.64927877,0.2989114951,57.65973894193229
3648537,(2013 ST19),False,0.0788052183,0.1762138252,43091.0095899953,18915604.31415807,0.12750952175,49.208127768361265
3767014,(2017 BB7),False,0.0063760979,0.0142573883,36111.3817064875,20337921.98039644,0.0103167431,52.90822575545379
3840718,(2019 FY1),False,0.0060891262,0.0136157002,14276.6252019004,29419143.63337295,0.0098524132,76.53263172053317
3869336,(2019 SF6),False,0.0147419515,0.0329640056,30398.468553522,7655215.561494572,0.02385297855,19.914712698997327
54054711,(2020 SR6),False,0.0192555078,0.0430566244,71054.8116799752,67962783.18533604,0.031156066099999997,176.80224553937575
54076927,(2020 UM5),False,0.0167708462,0.0375007522,68347.5532411302,31208526.60127292,0.0271357992,81.18763423848314
54209492,(2021 TS15),False,0.0114433973,0.0255882143,43214.2166995916,35503766.702191435,0.0185158058,92.3615158745875
54293660,(2022 PX),False,0.0368599699,0.0824213984,61579.2839597194,56960345.56120035,0.05964068415,148.17987919146813
54312925,(2022 SU55),False,0.0223128464,0.0498930414,35147.6605011554,15221666.95754848,0.0361029439,39.59850925480874
