id,nom,est_dangereux,diametre_min_km,diametre_max_km,vitesse_km_h,distance_manquee_km
3607823,(2012 QL14),False,0.0337718597,0.0755161741,45624.2199087373,30160436.264641978
3727041,(2015 RQ35),False,0.0366906138,0.0820427065,55921.3212914248,66354229.47019831
3788124,(2017 UD8),False,0.0411675457,0.0920534307,47429.7062280966,66822592.42636662
2385605,385605 (2005 EJ225),True,0.4271249851,0.9550805015,78867.2331559361,27119893.35105081
3454734,(2009 FX4),False,0.022108281,0.0494356193,25037.1978835906,66602225.36911039
3772995,(2017 FX101),False,0.0223128464,0.0498930414,41947.4438828964,52160533.77581958
3835873,(2018 VE),False,0.0060891262,0.0136157002,33415.9851802907,37175528.284964755
3838859,(2019 DJ1),False,0.0116025908,0.0259441818,30738.7822616074,22825861.671806578
3869331,(2019 SB6),False,0.0117099483,0.0261842403,19826.6014065396,25833246.337190542
3714456,(2015 FU117),False,0.0345585074,0.0772751717,23794.671811191,13000368.75933126
3761549,(2016 UJ31),True,0.3392774354,0.7586474087,64281.294662279,22635713.10005439
3766591,(2017 BU),False,0.0241298697,0.0539560289,82545.2054148596,74631302.0745462
3799312,(2018 CW2),False,0.0196134944,0.0438571068,58917.4580226125,73271967.46026438
3835876,(2018 VB),False,0.0167708462,0.0375007522,24306.1506395174,50165412.25318026
3985572,(2020 AW2),False,0.0573528464,0.1282448632,25689.5171044425,73499456.87211132
2350523,350523 (2000 EA14),True,0.1557955241,0.3483693825,15939.8100999723,10550793.935355593
3295789,(2005 UQ),False,0.0394961694,0.0883161196,29822.8086497574,10975238.726758227
3559599,(2011 EO40),True,0.1123453177,0.2512117673,43801.0232480104,11555616.588679194
3655971,(2014 AN51),False,0.21505769,0.4808836139,64721.9389641995,55771505.60482651
3736807,(2015 YA),False,0.0088014652,0.0196806745,33955.1199848699,41132945.24914674
3748492,(2016 FW13),False,0.0033462237,0.0074823838,23279.1656688963,61322417.044482246
3893213,(2019 VS5),False,0.0606114923,0.1355314169,95374.5769257037,72295149.94707882
3388408,(2007 TE71),False,0.0366906138,0.0820427065,38180.0337632867,33294953.014697623
3581669,(2011 TX8),True,0.1058168859,0.2366137501,136354.7131427185,73006767.85118167
3791345,(2017 XV60),False,0.0183888672,0.0411187571,55420.7674167605,55099221.33404468
3836092,(2018 VO3),False,0.0101054342,0.0225964377,23163.3022108243,47358109.74235244
2482234,482234 (2011 CG71),False,0.0832827346,0.1862258558,26358.1936021092,74357598.948538
3429819,(2008 TD2),False,0.0978486812,0.2187963027,25259.9433599409,10316120.355078071
3744994,(2016 ED),False,0.0483676488,0.1081533507,64999.9787499821,54204197.06963288
3827143,(2018 QT1),False,0.1010543415,0.2259643771,45547.7065768174,5032225.525274287
3985571,(2020 AV2),False,1.5507970872,3.4676877062,34197.3987706808,53169998.73528524
2876588,876588 (2008 TD2),False,0.095182033,0.212833496,25259.9433525062,10316120.355078071
3143095,(2002 VU114),False,0.0732073989,0.1636967205,29409.5913476974,66046077.545078
3335049,(2006 KN89),True,0.138852907,0.310484539,36745.4075067792,21483141.860720366
3546703,(2010 SE),False,0.0350392641,0.0783501764,40771.1460487424,18159162.624663923
3612169,(2012 UV9),False,0.0631764148,0.1412667581,30774.5601210303,6224849.335372973
3803760,(2018 GC5),False,0.0160160338,0.0358129403,24776.1215580478,59612634.44497865
2152664,152664 (1998 FW4),True,0.3051792326,0.6824015094,66983.1474505028,3852719.354004421
3388395,(2007 TR68),False,0.0175612318,0.0392681082,25620.392354609,17557806.18967946
3557843,(2011 DV),True,0.1847374636,0.4130855266,22000.6320356334,22164401.091155197
3648537,(2013 ST19),False,0.0788052183,0.1762138252,43091.0582480071,18915641.982901737
3767014,(2017 BB7),False,0.0063760979,0.0142573883,36111.3817064875,20337921.98039644
3840718,(2019 FY1),False,0.0060891262,0.0136157002,14276.6252019004,29419143.63337295
3869336,(2019 SF6),False,0.0147419515,0.0329640056,30398.468553522,7655215.561494572
3137735,(2002 TX59),False,0.04411182,0.0986370281,48429.740108646,49723079.5059094
3137864,(2002 TS69),False,0.0350392641,0.0783501764,34926.3387965988,40253357.25591068
3449749,(2009 DO111),False,0.0718712133,0.1607089186,19702.7600048448,18849710.1026111
3465534,(2009 PC),False,0.0620233153,0.1386883492,32530.9824003092,52643192.16980701
3752783,(2016 JS5),False,0.0019255508,0.0043056624,71607.4275572024,20866923.146627568
2358471,358471 (2007 NS4),True,0.3895426161,0.8710437698,44265.2245879306,18694563.94680854
3547175,(2010 SX11),False,0.0291443905,0.0651688382,50102.8719484637,37089734.78914719
3727181,(2015 RO36),False,0.0689532874,0.154184238,96951.0927298676,55472210.09800701
3771018,(2017 EZ2),False,0.0253837029,0.0567596853,37362.030406416,38921735.467528924
3780766,(2017 QF2),False,0.0278326768,0.0622357573,30805.3362555825,25580026.97433104
3825281,(2018 MH),False,0.0437074004,0.0977327184,20027.1169234734,74716042.11712301
3830881,(2018 SE2),False,0.0305179233,0.0682401509,45665.400743114,11264075.278014123
54554706,(2025 US6),False,0.0016709174,0.0037362848,6730.5515331793,160725.797318672
3427459,(2008 SS),False,0.100590039,0.2249261651,52300.2946120308,17860588.568532284
3716631,(2015 HN9),False,0.0983003302,0.2198062205,27750.3597770977,12307687.73152193
3720000,(2015 KT120),False,0.0253837029,0.0567596853,41649.1343134956,39827549.38855575
3781988,(2017 SJ20),False,0.0904804968,0.2023205415,94051.4886152982,56731410.19618115
3782063,(2017 TG1),False,0.0699125232,0.1563291544,54279.772165174,44783877.40687169
3873325,(2019 TA1),False,0.0160160338,0.0358129403,42182.4509997833,30330976.953814544
3879143,(2019 TR6),False,0.0231502122,0.0517654482,35723.6425784832,6912687.461256366
3879167,(2019 TA7),False,0.0146067964,0.0326617897,95300.6811448604,72154359.39735869
2247517,247517 (2002 QY6),False,0.3210369174,0.7178603705,65855.9226850038,20515574.013756476
2319988,319988 (2007 DK),False,0.3392774354,0.7586474087,51416.0998548379,19650681.61768199
3092506,(2001 WJ4),False,0.0088014652,0.0196806745,65818.8158211446,74084958.19180362
3746623,(2016 EF156),False,0.0305179233,0.0682401509,64048.8725979026,51388712.782018594
3830865,(2018 SP1),False,0.0608912622,0.1361570015,58973.7169861002,5041878.896307943
3428698,(2008 TD),False,0.022108281,0.0494356193,50892.9445076648,24268337.351831708
3667048,(2014 GQ17),False,0.0101054342,0.0225964377,35772.6454614778,49002315.99586324
3799876,(2018 ES3),False,0.0313729225,0.0701519874,42469.4688588529,40987360.83568246
3878561,(2019 TS1),False,0.0373727432,0.0835679943,47305.7747107182,20399348.10748076
3879165,(2019 TY6),False,0.0260948603,0.0583498816,54759.2880444692,18340416.85505526
3991587,(2020 CR2),False,0.0091317703,0.020419259,78104.736076315,27751317.357208066
3346460,(2006 SS134),True,0.1332155667,0.2978790628,68275.0873882861,12154744.524033418
3471356,(2009 TJ4),False,0.0160160338,0.0358129403,59020.0288999546,65592452.17819338
3730802,(2015 TT238),False,0.0316632126,0.0708010957,25794.796895761,13734664.249426775
3856710,(2019 SG4),False,0.0286124454,0.0639793729,48384.5991023178,8333127.49470879
3994621,(2020 DT2),False,0.0080270317,0.0179489885,30210.5634982051,20014314.85996984
3559911,(2011 ET74),False,0.0152951935,0.0342010925,65085.1544318972,65301756.58916678
3611402,(2012 TR231),False,0.04411182,0.0986370281,66178.3342064519,47911936.97430581
3781897,(2017 SL16),False,0.0174002295,0.038908096,18004.8342952887,21187666.679586414
3819574,(2018 HG2),False,0.0373727432,0.0835679943,82819.1370161603,64466387.18313893
3831210,(2018 TX1),False,0.0360209346,0.0805452583,39267.6735920746,17436797.69933899
2477719,477719 (2010 SG15),False,0.0235806068,0.0527278398,18580.8682436279,14627344.868727792
3255174,(2004 SW26),False,0.0196134944,0.0438571068,76445.5741849937,58913122.35955108
3648864,(2013 TT5),False,0.0146067964,0.0326617897,29093.231746806,26175195.62253827
3781891,(2017 ST16),False,0.0384197891,0.0859092601,35354.0004324654,39292473.36697945
3785751,(2017 TS3),False,0.0978486812,0.2187963027,60726.0511165925,37278274.196450934
3838904,(2019 ED1),False,0.0079168967,0.0177027191,49870.0604466328,57668727.169702135
54211501,(2021 UO),False,0.2121069879,0.4742856434,76715.616151562,25103000.012642317
3789115,(2017 VV1),False,0.2597496533,0.580817882,77432.2116086812,29446017.94825187
3840725,(2019 FL1),False,0.0110803882,0.0247765013,95583.3320744374,71678586.12565972
3879550,(2019 US5),False,0.1187284988,0.2654849942,78601.1110259468,21804513.794491936
54554712,(2025 UZ6),False,0.1198270801,0.2679414966,78637.2751197148,21806924.35472997
3736412,(2015 XX169),False,0.0088014652,0.0196806745,18997.4516629329,32981077.90890494
3430307,(2008 TA4),False,0.0253837029,0.0567596853,29322.1160717939,11973437.560392903
3655550,(2013 YC38),False,0.0802703167,0.1794898848,5751.0238346923,70511443.32075813
3694787,(2014 US115),False,0.0319561887,0.0714562102,24166.9477284718,38192014.90469481
3781983,(2017 SA20),False,0.0056565936,0.0126485278,61482.0718473458,56353918.14737735
3799834,(2018 EW1),False,0.0146067964,0.0326617897,35373.1940231642,12781156.328355258
3625730,(2013 CY),False,0.0061172324,0.0136785474,45094.7870906393,49793994.43141059
3752106,(2016 HL),True,0.2914439045,0.6516883822,110208.2042013106,69440668.23239656
3774682,(2017 KK3),False,0.0530340723,0.1185877909,66458.5506357304,35352858.54932747
3792461,(2017 YE),False,0.0050647146,0.0113250461,16502.0254272648,57301608.057686694
3838930,(2019 EA2),False,0.0183888672,0.0411187571,33116.286832249,44777778.33163136
3841762,(2019 JZ2),False,0.0113384836,0.0253536201,74619.041727285,13908692.9176569
3693271,(2014 TT57),False,0.1160259082,0.2594418179,60213.7028517793,70260036.02193816
3831218,(2018 TD2),False,0.0133215567,0.0297879063,59317.8963024827,23883806.214611653
2497232,497232 (2005 EF),False,0.1890405519,0.4227075246,33044.6337337312,66532318.0451028
2504181,504181 (2006 TC),False,0.4597851883,1.028110936,186135.8852853914,74718468.89377016
54554706,(2025 US6),False,0.0016709174,0.0037362848,6919.5262797392,154424.091763431
3370286,(2007 EV),False,0.02658,0.0594346868,83807.4956974142,65573368.920384064
3789621,(2017 WK13),False,0.3240074354,0.7245026508,104668.5758759158,21975891.738063533
3879228,(2019 UL),False,0.0040230458,0.0089958039,68015.1421008216,68455871.54281986
3989280,(2020 BQ12),False,0.0334622374,0.0748238376,28746.4838411349,21662180.3222602
3612164,(2012 TA259),False,0.2251930467,0.5035469604,131171.8631870657,70170345.77088325
3789121,(2017 VW1),False,0.2025606009,0.4529392731,63012.8282158883,29656422.849510983
3831876,(2018 UC),False,0.0175612318,0.0392681082,89149.7355639358,73660759.01018396
3785769,(2017 TJ4),False,0.0242412481,0.0542050786,65899.0391140818,47262643.87657173
2461397,461397 (2001 SD170),False,0.6005580277,1.3428885744,55746.0985626025,20298222.5503637
3387793,(2007 TS19),True,0.191670368,0.428587972,40753.5246311317,51433934.30326685
3410533,(2008 JL24),False,0.0031956189,0.007145621,8967.3468400426,16032152.582995843
3655761,(2014 AE29),False,0.0088014652,0.0196806745,56461.0955608548,55834766.056113414
3759293,(2016 RJ20),False,0.0494942761,0.1106725658,45259.9668714956,62352957.217235416
3837954,(2019 BB1),False,0.1170994827,0.2618424035,32211.2499375669,19869079.86225052
3388312,(2007 TR24),True,0.2072788434,0.4634895841,88765.5129464567,28618198.761682708
3426655,(2008 RE1),False,0.0667659413,0.1492931834,47245.6117150844,42713594.742869526
3704149,(2015 BB4),False,0.0457672667,0.1023387195,22333.8387166176,68940328.0882449
3735998,(2015 XQ55),False,0.1170994827,0.2618424035,54559.1707054265,16675555.833070582
3786450,(2017 TL6),False,0.0175612318,0.0392681082,35034.1332477643,13401894.319301821
54602326,(2025 OJ334),False,0.0757800656,0.1694493779,21331.0767682998,20092480.584792912
3718762,(2015 HQ171),False,0.0116025908,0.0259441818,70277.4842055484,57796387.27501577
3797755,(2018 BR1),False,0.0033462237,0.0074823838,41663.056192088,26595381.078346048
3836114,(2018 VV4),False,0.0127219879,0.0284472297,76204.0534055875,62138736.7624628
3837541,(2019 AD),False,0.0088014652,0.0196806745,17520.4113606022,42517233.62589262
3873146,(2019 SB9),False,0.0063760979,0.0142573883,84548.944546259,73013416.78835297
3878603,(2019 TC4),False,0.0552783379,0.1236061213,62651.8755287478,71088842.37493187
2144900,144900 (2004 VG64),True,0.5895966084,1.3183780956,102513.4614159379,12783978.566971743
3691090,(2014 SP260),False,0.0555334912,0.1241766613,19742.213418992,37048861.19535239
3720002,(2015 KW120),False,0.0167708462,0.0375007522,67436.4433948207,30534207.649861213
3750672,(2016 GE135),False,0.0661538275,0.1479244553,59106.2394898109,42770501.35374349
3802033,(2018 FZ2),False,0.0366906138,0.0820427065,34957.6941699798,39005519.11596304
3825235,(2018 LQ5),False,0.0278326768,0.0622357573,24706.9347211357,63502914.592826076
3826773,(2018 PN21),False,0.046190746,0.1032856481,63390.166819128,69625153.34294607
3838892,(2019 ER),False,0.0101054342,0.0225964377,32147.4860518897,42832638.220308185
3841761,(2019 JY2),False,0.0031956189,0.007145621,70520.469819322,59262852.26003708
3840842,(2019 GK3),False,0.0033462237,0.0074823838,12230.8768480536,26824349.42969559
3879241,(2019 UV),False,0.0160160338,0.0358129403,41997.5982184882,23114513.35001473
3888748,(2019 UG12),False,0.0139493823,0.0311917671,58347.7389081583,21299753.392316673
3548080,(2010 TJ7),False,0.3108529381,0.6950883007,44333.1789251015,44448459.81884454
3694529,(2014 UN114),False,0.0334622374,0.0748238376,44086.1456526412,37725765.43731429
3799826,(2018 ER1),False,0.0190789723,0.0426618789,36537.6894324649,31867610.460724466
54553576,(2025 UB1),False,0.0045809439,0.010243302,25834.6570663437,1263850.108606494
3092305,(2001 ND13),False,0.1237527837,0.2767196367,35525.899492591,22677275.81643734
3557536,(2011 CL50),False,0.0092162655,0.0206081961,11142.879626769,25176791.181591064
3645236,(2013 PV2),False,0.2550086879,0.5702167609,37746.6493746571,29818105.29528873
3708945,(2015 BM510),False,0.0260948603,0.0583498816,22258.7317366534,12114464.669224864
3728897,(2015 TB),False,0.0088014652,0.0196806745,36447.4775727335,37988300.394176774
54102519,(2020 YN4),False,0.0106305314,0.023770591,11189.1805059972,25213483.529879145
3471585,(2009 UC),False,0.0127219879,0.0284472297,80826.4778741572,73240137.56634384
3611399,(2012 TP231),False,0.0274507982,0.0613818507,24029.3394366827,5824214.316562734
3616699,(2012 VP6),False,0.0363542322,0.0812905344,16121.1073381813,17619820.356071174
3761739,(2016 UZ40),False,0.0555334912,0.1241766613,101059.8635381695,31274486.15716951
3785790,(2017 TG5),False,0.0253837029,0.0567596853,64268.1017759545,31022400.207612272
3803910,(2018 HP),False,0.0148099972,0.0331161605,71129.4242782277,74144094.45421143
3831731,(2018 TV4),False,0.0802703167,0.1794898848,65643.3716444658,26700348.817397468
3841509,(2019 HE),False,0.0121494041,0.0271668934,61300.3926116423,41511907.35133966
3843427,(2019 OV3),False,0.0373727432,0.0835679943,33898.5110357769,48003290.6489566
2099907,99907 (1989 VA),False,0.6800721287,1.5206875095,71377.3112268251,27622615.557046257
3541504,(2010 OF101),False,0.3009920165,0.6730386097,49554.5507346096,15867868.734977305
3762462,(2016 TH94),False,0.0322518756,0.0721173863,47074.5233756921,12209951.703104181
3774066,(2017 HU2),False,0.0173202827,0.0387293295,30718.9766670541,40011761.81210783
3785785,(2017 TW4),False,0.026457876,0.0591616093,22075.2641048088,11919859.068292616
3789602,(2017 WS12),False,0.0608912622,0.1361570015,61668.5344456007,71708815.45700935
2434196,434196 (2003 HG2),True,0.1295850727,0.2897610314,39356.8618772444,6677061.765335231
3672459,(2014 KG39),False,0.02658,0.0594346868,56322.3583264597,61811572.69836058
3799712,(2018 DT),False,0.0101054342,0.0225964377,20812.8152665915,52881020.49988666
3986735,(2020 BS),False,0.0069912523,0.0156329154,44116.8270697897,40238256.42803884
2162142,162142 (1998 VR),False,0.4661814374,1.0424133839,44470.8196666826,29772688.44410161
3457386,(2009 HC),False,0.031228777,0.0698296682,15147.1419246641,3276506.625899567
2164294,164294 (2004 XZ130),False,0.2160503512,0.4831032718,24989.994911284,14358910.355304198
3692560,(2014 TU),False,0.0255008688,0.0570216761,21886.3263873747,39448542.76603671
3761747,(2016 UO41),False,0.0350392641,0.0783501764,101329.0376365361,69677566.8865131
54214728,(2021 UN7),False,0.0565659358,0.1264852778,54050.6104333214,15027942.18887479
3164410,(2003 UG22),False,0.1529519353,0.3420109247,90878.926883639,74516130.74349526
3669149,(2014 HH123),False,0.0350392641,0.0783501764,61987.435829986,53759812.87181091
3733147,(2015 VR1),False,0.1764229081,0.3944936153,35513.3025166179,66566545.75352284
3842752,(2019 LB1),False,0.0105816886,0.023661375,33173.9136245652,29325149.00280454
3599872,(2012 DR32),False,0.0291443905,0.0651688382,45644.1959976422,49363422.0514136
3653322,(2013 UM9),False,0.0324007435,0.0724502651,52793.7374029932,40672052.16342114
3835971,(2018 VM1),False,0.0211132445,0.0472106499,54258.8791980758,8792129.10984547
3883104,(2019 UC8),False,0.0155079709,0.0346768771,38960.9789328598,33215252.146452185
3373917,(2007 GS4),False,0.1494703242,0.3342258056,50567.8850789328,17478113.60915602
3766337,(2017 AP4),False,0.0105816886,0.023661375,49084.9650912262,26829276.6001017
54554706,(2025 US6),False,0.0016709174,0.0037362848,7021.9354167967,151088.537975615
3763925,(2016 VH6),False,0.0152951935,0.0342010925,46954.1143845562,11938668.158085587
3782066,(2017 TH1),False,0.0216050351,0.0483103272,38774.5818369941,19303860.169064958
3117427,(2002 EM7),False,0.0350392641,0.0783501764,55398.0235147639,60678936.871182755
3274489,(2005 EZ223),False,0.0584191154,0.1306291133,46357.9057105078,5978117.792778778
3749034,(2016 GN2),False,0.02658,0.0594346868,26699.9945060488,25167418.770317055
2138175,138175 (2000 EE104),True,0.2121069879,0.4742856434,22930.8092532969,18284477.78336531
3401433,(2008 CT1),False,0.0076657557,0.0171411509,98910.1478035858,64276072.557751045
3558382,(2011 ED12),False,0.0116025908,0.0259441818,22564.5212966516,17899084.738017254
3703013,(2014 YW14),False,0.0080270317,0.0179489885,30583.1248397834,14722375.225189362
3789479,(2017 WQ1),False,0.0268259417,0.0599846292,77628.8171054322,57260827.03505386
3892708,(2019 VZ3),False,0.0259749653,0.0580817882,59285.7498092418,66240258.60221498
3709286,(2002 LX64),True,0.1529519353,0.3420109247,100514.4288588572,52635943.33021722
3309832,(2005 YO128),False,0.0319561887,0.0714562102,49866.0315173755,48285334.8734828
3472370,(2009 UT19),False,0.0735453089,0.1644523102,67093.3891764929,10397464.690563543
3551067,(2010 VD72),True,0.1301832102,0.2910985075,50372.9344760414,27855640.359359358
3559839,(2011 EL51),True,0.1108038821,0.2477650126,74632.8072278351,13254552.160784617
3836745,(2018 XJ1),False,0.0139493823,0.0311917671,42106.4117609695,29839132.18846424
3842898,(2019 LK6),False,0.0415484643,0.0929051906,79789.6052161088,63839674.911495194
2469219,469219 Kamo`oalewa (2016 HO3),False,0.0365220357,0.0816657545,16608.4960723778,17924030.25763869
3742875,(2016 CD137),False,0.0160160338,0.0358129403,26561.9076781347,52682639.99118219
3752704,(2016 JG),False,0.0350392641,0.0783501764,35535.135432627,57308331.94339087
3609843,(2012 TP20),False,0.0073207399,0.016369672,73736.7729320362,65667222.928954676
3789618,(2017 WZ12),False,0.0110803882,0.0247765013,40989.4995672922,30419539.775481977
3892683,(2019 VY2),False,0.0366906138,0.0820427065,51104.1833587418,16119963.346251214
2481127,481127 (2005 UJ6),False,0.1332155667,0.2978790628,100714.230712031,71199142.63477795
3432703,(2008 US2),False,0.0443154309,0.099092316,12178.9086851898,18870572.587727476
3883085,(2019 UH7),False,0.0085616008,0.0191443215,20834.1850433108,5093892.489969521
2164206,164206 (2004 FN18),False,0.7701139256,1.7220270881,42897.9732382958,16796322.36381611
3261401,(2004 VZ),False,0.0319561887,0.0714562102,44005.5524023294,11293624.567366298
3393817,(2007 VU83),False,0.0237987955,0.0532157244,35897.0208573808,5158886.406575046
3759000,(2016 RG17),False,0.0667659413,0.1492931834,97731.1908642614,72396293.57561858
3759693,(2016 RQ41),False,0.2480589932,0.5546767711,66158.2620551304,25854599.069486696
3836124,(2018 VP5),False,0.0231502122,0.0517654482,37925.0175963967,22696186.348545957
3989261,(2020 BN11),False,0.0921626549,0.2060819612,42876.8093783819,22557892.332959753
3781579,(2017 RN16),False,0.004411182,0.0098637028,29051.0686549745,66776291.7958429
3788080,(2017 UN7),False,0.0192555078,0.0430566244,39897.7189046377,54015621.60924246
3797899,(2018 BB5),False,0.0350392641,0.0783501764,123058.5362791157,72851607.82765657
3465236,(2009 OS5),False,0.0350392641,0.0783501764,16382.8793740228,38427564.126184806
3587872,(2011 WA),False,0.1226182113,0.2741826558,55160.8287314976,17926258.9068668
3634154,(2013 GM3),False,0.0146067964,0.0326617897,30426.1541440426,47293375.333172
3835954,(2018 VR),False,0.0296862251,0.0663804174,29908.8631503272,14351527.93977629
3879166,(2019 TB7),False,0.0116025908,0.0259441818,58258.0060383438,67432746.63728686
3892813,(2019 VL5),False,0.0178877195,0.0399981568,32674.4359388356,5635691.469743196
3468431,(2009 SA100),False,0.04411182,0.0986370281,29831.417051767,63608113.69994324
3745032,(2016 EH1),False,0.0780827277,0.1745982871,35372.4593425091,54167441.32176749
3892649,(2019 VX1),False,0.1058168859,0.2366137501,60083.1534940736,24257910.799166743
3893865,(2019 XS),False,0.0453476699,0.1014004725,59979.2303934608,30082670.68420158
2348306,348306 (2005 AY28),True,0.1326034968,0.2965104328,51668.9755811334,21919423.53870739
3576729,(2011 OB57),False,0.0167708462,0.0375007522,16281.2049838257,17201403.491161898
3617076,(2012 VC26),False,0.0048367649,0.0108153351,23183.036499213,5109065.020100448
3791243,(2017 XA1),True,0.1460679643,0.3266178974,49158.4101476638,55725994.53690086
3869320,(2019 SE5),False,0.0123752784,0.0276719637,37498.3614381866,29093573.175540686
2138852,138852 (2000 WN10),False,0.2325706875,0.5200438667,57900.6375796908,25822597.36241246
3262691,(2004 WH1),False,0.0417402433,0.0933340215,22057.5459368057,10397242.133812344
3358222,(2006 VX2),False,0.0294140602,0.0657718381,57103.4613056584,33728426.27691135
3638502,(2013 JE29),False,0.0508809225,0.1137732014,97603.9304847916,70005197.92036653
3763956,(2016 WM1),False,0.0291443905,0.0651688382,84088.5283521252,43820646.88087229
3770142,(2017 DS37),False,0.0092162655,0.0206081961,42330.4091364154,39227369.16682416
3802442,(2018 GE2),False,0.010388551,0.0232295062,15105.4651145268,10263146.447809603
3836166,(2018 VL6),False,0.0664591797,0.1486072436,65861.7228713023,24687189.396944817
3873144,(2019 SY8),False,0.0259749653,0.0580817882,10921.795100005,57963720.1669815
3986725,(2020 BH),False,0.0059231806,0.0132446345,45892.1451624538,45085772.74515435
3989253,(2020 BD11),False,0.0368599699,0.0824213984,28714.4179020015,44937281.55531725
3359094,(2006 WV),False,0.0096506147,0.0215794305,67064.5298376202,19827513.43584039
3767009,(2017 BS6),False,0.063760979,0.1425738833,28054.6034934286,74383217.64361465
3789664,(2017 WG14),False,0.0334622374,0.0748238376,40981.9509591052,9063720.033607556
54554706,(2025 US6),False,0.0016709174,0.0037362848,7480.1181269372,136610.515956163
3748362,(2016 FC12),False,0.0302381333,0.0676145215,31183.3960331001,34799912.88266222
3781991,(2017 SP19),False,0.0646479826,0.1445572836,37740.2161459943,24530457.219484303
3789662,(2017 WJ14),False,0.0333084924,0.0744800533,31461.5501784828,37603823.54602375
3989190,(2020 BL8),False,0.0191670368,0.0428587972,13979.0896326071,47755423.37429315
3652983,(2013 UD1),False,0.0305179233,0.0682401509,76464.039792343,62880885.87145715
3736207,(2015 XX128),False,0.0163890951,0.0366471308,26885.5708822041,18799058.35819928
3761647,(2016 UY35),False,0.0305179233,0.0682401509,33907.9260183411,25962908.944632214
3781985,(2017 SZ19),False,0.0080270317,0.0179489885,36455.7973282952,36072718.15912351
3824114,(2018 KC),False,0.008405334,0.0187948982,33631.0425819564,6108599.059604236
3989355,(2020 CB),False,0.0076657557,0.0171411509,33529.2547567214,40931336.37352831
3445543,(2009 CD),False,0.0658498783,0.1472448042,63084.4953094069,73842363.62870641
3552662,(2010 WA9),False,0.0201629919,0.0450858206,78231.0730964735,66886523.22570899
3620868,(2012 XF133),False,0.0978486812,0.2187963027,38776.5614669123,17578431.113378275
3709924,(2015 CR),False,0.058150704,0.130028927,67585.8882133364,48858327.25311953
3714590,(2015 FU284),False,0.0058150704,0.0130028927,70262.9234075002,32628200.31963627
3789721,(2017 WG16),False,0.0725362295,0.1621959399,58147.2119569093,74765839.65769713
3827162,(2018 RR),False,0.0080270317,0.0179489885,21510.335340834,57919616.02214384
3274691,(2005 FC),False,0.0334622374,0.0748238376,42624.9704489436,30935530.04096453
3774099,(2017 HX3),True,0.1128638801,0.2523713081,52240.3034694984,13419522.019755615
54554706,(2025 US6),False,0.0016709174,0.0037362848,922.8799368307,382219.655651322
3063789,(2000 UR16),False,0.04411182,0.0986370281,39562.4961816491,46826163.29325675
3462097,(2009 KT21),False,0.2821986791,0.6310154296,15137.7287108589,60860148.95985411
3553169,(2010 XC15),True,0.1344481952,0.3006353038,92380.378605358,72732607.1651283
3698846,(2014 WV202),False,0.0468333233,0.1047224945,40540.0177477022,15941776.29106891
3764824,(2016 WB8),False,0.0175612318,0.0392681082,54275.9546855488,34316201.09527319
3840727,(2019 FQ1),False,0.0096506147,0.0215794305,39877.4471515466,57207448.48050682
2516155,516155 (2016 DP),True,0.2573682542,0.5754929116,60073.1004950334,4787020.120310684
3670633,(2014 JR24),False,0.0036690614,0.0082042706,12911.244766688,24605260.447943173
3714458,(2015 FW117),False,0.0722029558,0.1614507173,85434.3792510606,67371701.2068621
3738932,(2015 YQ1),False,0.0066765941,0.0149293183,32419.2640766754,45931616.53028621
3824065,(2018 JN1),False,0.0921626549,0.2060819612,53344.1135181337,22644313.496560477
3836094,(2018 VZ3),False,0.022108281,0.0494356193,23267.2343282879,15223579.910391528
3879308,(2019 UG3),False,0.0038419789,0.008590926,71149.7657195597,71115668.66889453
3180152,(2004 HF12),True,0.2231284644,0.4989304142,52904.1635749098,24705571.35489936
3515661,(2010 GR33),False,0.0802703167,0.1794898848,80867.5473572136,66055696.88259624
3696457,(2014 WO69),False,0.0490405098,0.1096579137,37379.7032193878,36678999.879580915
3893274,(2019 WJ),False,0.0844413128,0.1888165155,43949.9024482788,9766456.775921905
3893862,(2019 XQ),False,0.046190746,0.1032856481,76897.8117458435,51590519.545699455
3564040,(2011 HO5),False,0.0378926498,0.0847305409,44128.4850297011,32334597.28104643
3644727,(2013 NJ4),False,0.0088014652,0.0196806745,22907.8974343297,4823403.444278709
3836261,(2018 WC),False,0.063760979,0.1425738833,75468.4212667093,20713941.522406038
3989082,(2020 BA5),False,0.0363542322,0.0812905344,9355.7545525322,20263259.98728664
2003361,3361 Orpheus (1982 HR),True,0.3346223745,0.7482383761,32676.653110938,5673381.48622631
3733861,(2015 VT64),False,0.0167708462,0.0375007522,49564.5228635994,69970699.75395732
3742126,(2016 CB32),False,0.4836764882,1.0815335068,16666.1893931211,29494153.60608816
3752011,(2016 GV221),False,0.0263363131,0.0588897864,29306.8641492509,63524737.25691126
3752803,(2016 JX11),False,0.02658,0.0594346868,54819.9662619481,35724129.16679306
3763286,(2016 VS1),False,0.0178055329,0.039814382,17555.3935429722,9713976.182589548
3766164,(2016 YC8),False,0.0319561887,0.0714562102,22146.8437148868,44395531.14997196
3825011,(2018 KX1),False,0.067383719,0.1506745763,96108.2609947834,56906132.98356829
3841635,(2019 HA4),False,0.0170826395,0.0381979432,73271.8717252463,68269699.31237185
3893742,(2019 WL5),False,0.058150704,0.130028927,69755.0069498404,56836608.3907513
